pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment,row.sentence_A,row.sentence_B,jaccard_score,Num_words_Sentence_B,Num_words_Sentence_A,difference_in_words
8470,A young occidental girl is standing above the crowd and is playing with a pinwheel,A young oriental girl is standing above the crowd and is playing with a pinwheel,4.2,NEUTRAL,A young occidental girl is standing above the crowd and is playing with a pinwheel,A young oriental girl is standing above the crowd and is playing with a pinwheel,0.8571428571428571,15,15,0
8474,A young oriental girl is standing above the crowd and is playing with a pinwheel,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a woman with grey hair,2.6,NEUTRAL,A young oriental girl is standing above the crowd and is playing with a pinwheel,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a woman with grey hair,0.23076923076923078,22,15,-7
8475,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair,A young oriental girl is standing above people and is playing with a pinwheel,2.4,NEUTRAL,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair,A young oriental girl is standing above people and is playing with a pinwheel,0.19230769230769232,14,22,8
8476,A young occidental girl is standing above the crowd and is playing with a pinwheel,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair,2.7,NEUTRAL,A young occidental girl is standing above the crowd and is playing with a pinwheel,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair,0.23076923076923078,22,15,-7
8479,A young man on a bmx bicycle is jumping on a masonry pyramid,A young man on a bmx bicycle is jumping off a masonry pyramid,4.4,ENTAILMENT,A young man on a bmx bicycle is jumping on a masonry pyramid,A young man on a bmx bicycle is jumping off a masonry pyramid,0.9090909090909091,13,13,0
8481,There is no bicyclist jumping on a pyramid-shaped ramp,A bicyclist is jumping on a pyramid-shaped ramp,4.1,CONTRADICTION,There is no bicyclist jumping on a pyramid-shaped ramp,A bicyclist is jumping on a pyramid-shaped ramp,0.7777777777777778,8,9,1
8482,A young man on a bmx bicycle is jumping off a masonry pyramid,A man on a bike is jumping on a pyramid-shaped ramp,4.0,NEUTRAL,A young man on a bmx bicycle is jumping off a masonry pyramid,A man on a bike is jumping on a pyramid-shaped ramp,0.35714285714285715,11,13,2
8483,There is no bicyclist jumping on a pyramid-shaped ramp,A young man on a bmx bicycle is jumping off a masonry pyramid,3.9,NEUTRAL,There is no bicyclist jumping on a pyramid-shaped ramp,A young man on a bmx bicycle is jumping off a masonry pyramid,0.25,13,9,-4
8484,A young man on a bmx bicycle is jumping off a pyramid,A bicyclist is jumping on a pyramid-shaped ramp,4.0,ENTAILMENT,A young man on a bmx bicycle is jumping off a pyramid,A bicyclist is jumping on a pyramid-shaped ramp,0.3076923076923077,8,12,4
8486,A bicyclist is jumping on a pyramid-shaped ramp,A young man on a bmx bicycle is jumping off a masonry pyramid,4.2,ENTAILMENT,A bicyclist is jumping on a pyramid-shaped ramp,A young man on a bmx bicycle is jumping off a masonry pyramid,0.2857142857142857,13,8,-5
8489,A man with no shirt is holding a football,A football is being held by a man with no shirt,5.0,ENTAILMENT,A man with no shirt is holding a football,A football is being held by a man with no shirt,0.6363636363636364,11,9,-2
8490,A man with a shirt is holding a football,A man with no shirt is holding a football,3.3,NEUTRAL,A man with a shirt is holding a football,A man with no shirt is holding a football,0.875,9,9,0
8492,A man with a shirt is holding a football,A shirtless man is playing football on a lawn,2.7,NEUTRAL,A man with a shirt is holding a football,A shirtless man is playing football on a lawn,0.36363636363636365,9,9,0
8493,A shirtless man is playing football on a field,A man with no shirt is holding a football,3.5,NEUTRAL,A shirtless man is playing football on a field,A man with no shirt is holding a football,0.3333333333333333,9,9,0
8494,A man with no shirt is holding a football,A shirtless man is playing football in a gym,4.0,NEUTRAL,A man with no shirt is holding a football,A shirtless man is playing football in a gym,0.3333333333333333,9,9,0
8501,The person is not going into the water,The man is going into the water,3.5,NEUTRAL,The person is not going into the water,The man is going into the water,0.625,7,8,1
8502,The man is going into the lake,The person is going into the water,4.3,ENTAILMENT,The man is going into the lake,The person is going into the water,0.5,7,7,0
8504,The man is going into the water,The person is going into the water,4.5,ENTAILMENT,The man is going into the water,The person is going into the water,0.7142857142857143,7,7,0
8506,Two people are sitting on a park bench on a sunny day,Two people are sitting on a park bench on a rainy day,3.2,NEUTRAL,Two people are sitting on a park bench on a sunny day,Two people are sitting on a park bench on a rainy day,0.8181818181818182,12,12,0
8507,Two women dressed in white and black are relaxing on a bench,Two women dressed in white and black are sitting on a bench,4.2,NEUTRAL,Two women dressed in white and black are relaxing on a bench,Two women dressed in white and black are sitting on a bench,0.8461538461538461,12,12,0
8511,Two people are sitting on a park bench on a hot day,Two women dressed in white and black are sitting on a bench,3.6,NEUTRAL,Two people are sitting on a park bench on a hot day,Two women dressed in white and black are sitting on a bench,0.375,12,12,0
8512,Two women dressed in white and black are sitting on a bench,Two people are sitting on a park bench on a rainy day,3.9,NEUTRAL,Two women dressed in white and black are sitting on a bench,Two people are sitting on a park bench on a rainy day,0.375,12,12,0
8514,Five people are standing in the grass with three dogs,Five people are standing in the grass with some dogs,4.4,ENTAILMENT,Five people are standing in the grass with three dogs,Five people are standing in the grass with some dogs,0.8181818181818182,10,10,0
8516,Five people are standing with three dogs in the green field beside the road,Five people are standing with three dogs in the park beside the road,4.3,NEUTRAL,Five people are standing with three dogs in the green field beside the road,Five people are standing with three dogs in the park beside the road,0.7857142857142857,13,14,1
8517,Five people are running with three dogs in the green field beside the road,Five people are standing with three dogs in the green field beside the road,3.5,NEUTRAL,Five people are running with three dogs in the green field beside the road,Five people are standing with three dogs in the green field beside the road,0.8571428571428571,14,14,0
8520,Five people are standing with three dogs in the green field beside the road,Five people are standing in the grass with some dogs,4.4,ENTAILMENT,Five people are standing with three dogs in the green field beside the road,Five people are standing in the grass with some dogs,0.5333333333333333,10,14,4
8521,Five people are standing in the grass with no dogs,Five people are standing with three dogs in the green field beside the road,3.7,CONTRADICTION,Five people are standing in the grass with no dogs,Five people are standing with three dogs in the green field beside the road,0.5333333333333333,14,10,-4
8524,An old woman is carrying a lot of colorful scarves on the beach,A young woman is carrying a lot of colorful scarves on the beach,4.2,NEUTRAL,An old woman is carrying a lot of colorful scarves on the beach,A young woman is carrying a lot of colorful scarves on the beach,0.7857142857142857,13,13,0
8525,A rainbow afghan is being held by a girl in gold and purple,A girl in gold and purple is holding a rainbow afghan,5.0,ENTAILMENT,A rainbow afghan is being held by a girl in gold and purple,A girl in gold and purple is holding a rainbow afghan,0.6923076923076923,11,13,2
8528,A man in gold and purple is holding a rainbow afghan,A young woman is carrying a lot of colorful scarves on the beach,1.5,NEUTRAL,A man in gold and purple is holding a rainbow afghan,A young woman is carrying a lot of colorful scarves on the beach,0.1,13,11,-2
8529,A girl in gold and purple is holding a rainbow afghan,A girl is carrying a lot of colorful scarves on the beach,2.3,NEUTRAL,A girl in gold and purple is holding a rainbow afghan,A girl is carrying a lot of colorful scarves on the beach,0.16666666666666666,12,11,-1
8530,An old woman is carrying a lot of colorful scarves on the beach,A girl in gold and purple is holding a rainbow afghan,1.5,NEUTRAL,An old woman is carrying a lot of colorful scarves on the beach,A girl in gold and purple is holding a rainbow afghan,0.09523809523809523,11,13,2
8532,A light brown dog is running in the water,A light brown dog is sprinting in the water,4.7,ENTAILMENT,A light brown dog is running in the water,A light brown dog is sprinting in the water,0.8,9,9,0
8536,A light brown dog is running in the water,A tan dog is playing in the water on the bank of a pond,4.0,NEUTRAL,A light brown dog is running in the water,A tan dog is playing in the water on the bank of a pond,0.4,14,9,-5
8537,A light brown dog is running in the water,A tan dog is splashing in the water on the bank of a river,3.9,NEUTRAL,A light brown dog is running in the water,A tan dog is splashing in the water on the bank of a river,0.4,14,9,-5
8538,A tan dog is splashing in the water on the bank of a pond,A light brown dog is sprinting in the water,2.9,NEUTRAL,A tan dog is splashing in the water on the bank of a pond,A light brown dog is sprinting in the water,0.4,9,14,5
8541,The child is splashing water in a small blue pool,The child is splashing water in a pool,4.5,ENTAILMENT,The child is splashing water in a small blue pool,The child is splashing water in a pool,0.8,8,10,2
8543,A baby is splashing inside a blue paddling pool,A toddler is making a splash inside a blue paddling pool,4.4,ENTAILMENT,A baby is splashing inside a blue paddling pool,A toddler is making a splash inside a blue paddling pool,0.5454545454545454,11,9,-2
